Time [ms],Volumeflow_Air [m^3/h],Volumeflow_Water [m^3/h],T_Water_In [°C],T_1_Back [°C],T_1_bottom [°C],T_1_Front [°C],T_2_Top [°C],T_2_Back [°C],T_2_Bottom [°C],T_2_Front [°C],T_1_Top_Combi [°C],T_2_Top_Combi [°C],rel_Humid_1 [%],rel_Humid_2 [%],dp_HEPA [Pa],dp_Rainwasher [Pa],dp_RainwasherToOut [Pa]
60996,299.58140,2.00206,16.50000,12.40001,12.60001,12.30000,12.00000,12.10001,11.50000,12.30000,12.29652,12.32215,49.94049,63.98510,176.47160,1.93174,-0.23920
61995,299.47550,2.00589,16.50000,12.40001,12.60001,12.30000,12.10001,12.20000,11.50000,12.40001,12.29285,12.33314,49.93439,63.98510,176.64620,1.96703,-1.10895
62996,299.20220,2.00667,16.50000,12.40001,12.60001,12.30000,12.10001,12.20000,11.50000,12.30000,12.29652,12.32215,49.93134,63.97900,176.47820,1.95654,-1.63591
63991,299.02920,2.00703,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.40001,12.30018,12.32215,49.94659,63.97900,175.75390,1.94795,-0.43767
64992,299.49410,2.00474,16.50000,12.40001,12.60001,12.30000,12.10001,12.20000,11.50000,12.30000,12.30018,12.32948,49.97711,63.96984,175.56250,1.93746,0.27634
65993,300.05480,2.00186,16.50000,12.40001,12.60001,12.30000,12.00000,12.10001,11.50000,12.40001,12.29285,12.31849,49.97101,63.97900,176.27020,1.92983,0.51076
66992,299.94720,1.99884,16.50000,12.40001,12.60001,12.30000,12.00000,12.10001,11.50000,12.40001,12.29285,12.32948,49.97101,63.96984,177.15810,1.95018,0.25934
67991,299.65950,1.99531,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.40001,12.29652,12.32948,49.97406,63.97595,176.86320,1.96671,-0.73470
68992,299.45510,1.99358,16.50000,12.40001,12.60001,12.30000,12.00000,12.10001,11.50000,12.40001,12.29652,12.32948,49.97406,63.96679,175.98760,1.94859,-0.70053
69993,299.34730,1.99298,16.50000,12.40001,12.60001,12.30000,12.10001,12.20000,11.50000,12.40001,12.29285,12.31849,50.00763,63.96984,176.04650,1.92189,-0.37276
70995,299.39000,1.99512,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.40001,12.29285,12.32215,50.00458,63.96984,176.65510,1.91934,0.09894
71993,299.58140,1.99777,16.50000,12.40001,12.60001,12.30000,12.00000,12.10001,11.50000,12.40001,12.29652,12.32948,50.01373,63.98205,176.74080,1.99659,-0.49651
72993,299.61670,1.99674,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.40001,12.30018,12.32948,50.00458,63.90881,176.67180,1.91394,-0.59645
73993,299.52380,1.99795,16.50000,12.40001,12.60001,12.40001,12.00000,12.20000,11.50000,12.30000,12.29652,12.32215,50.01373,63.90576,177.17700,1.94318,0.15027
74992,299.72070,2.00009,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.40001,12.30384,12.33314,50.00763,63.90576,177.49290,1.99023,0.23860
75991,299.77460,2.00455,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.40001,12.29285,12.32948,50.00763,63.91186,177.46400,1.91902,0.40364
76992,299.69100,2.00573,16.50000,12.40001,12.60001,12.30000,12.00000,12.10001,11.50000,12.40001,12.29652,12.32948,50.00763,63.90576,177.04790,1.99659,0.66936
77994,299.77270,2.00325,16.50000,12.40001,12.60001,12.30000,12.00000,12.10001,11.50000,12.40001,12.30018,12.31849,50.01373,63.93933,176.88550,1.96480,1.09978
78994,299.88410,2.00455,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.40001,12.30018,12.32948,50.04730,63.93933,177.02340,2.00009,1.01108
79993,299.91190,2.00420,16.50000,12.40001,12.60001,12.30000,12.00000,12.10001,11.50000,12.40001,12.31483,12.32215,50.04730,63.94238,176.31910,1.94255,0.69189
80992,299.78200,2.00054,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.40001,12.29652,12.32215,50.04730,63.94238,176.19560,1.98387,0.77451
81993,299.67250,1.99765,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.40001,12.29652,12.32948,50.05341,64.05530,176.87660,2.01185,0.95367
82992,299.56850,1.99531,16.50000,12.40001,12.60001,12.30000,12.00000,12.10001,11.50000,12.40001,12.30018,12.32948,50.04730,64.04614,176.13330,1.95876,0.44460
83991,299.63160,1.99646,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.40001,12.25257,12.32215,50.04425,64.04309,176.07210,1.95558,-0.56732
84995,299.66690,1.99926,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.40001,12.25257,12.32215,50.04425,64.05225,176.27800,1.96798,-0.01602
85991,299.66690,2.00375,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.30000,12.25623,12.32948,50.04425,64.04614,176.37360,1.98356,1.65141
86992,299.88410,2.00380,16.50000,12.40001,12.60001,12.30000,12.00000,12.10001,11.50000,12.40001,12.25623,12.36976,50.04730,64.01257,176.95220,1.97529,1.63747
87997,299.88040,2.00299,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.30000,12.29652,12.36610,50.08698,64.01562,177.16030,1.95081,0.98819
88993,299.50160,2.00223,16.50000,12.40001,12.60001,12.30000,12.00000,12.10001,11.50000,12.30000,12.30018,12.36976,50.08088,64.01868,177.13580,1.93079,0.34142
89993,299.37700,2.00213,16.50000,12.40001,12.60001,12.40001,12.00000,12.10001,11.50000,12.30000,12.29652,12.37342,50.09003,64.01868,177.08240,1.95272,0.52364
90995,299.57220,2.00335,16.50000,12.40001,12.60001,12.30000,12.00000,12.10001,11.50000,12.40001,12.30018,12.37342,50.09003,64.01257,176.74080,1.98578,0.82457
91994,299.41790,2.00351,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.40001,12.29652,12.32215,50.08393,64.12854,176.24680,1.95717,0.25864
92991,299.39370,1.99776,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.40001,12.29652,12.32215,50.11445,64.12854,176.83320,1.96226,-0.28139
93993,299.50710,1.99644,16.50000,12.40001,12.60001,12.30000,12.10001,12.20000,11.50000,12.40001,12.30384,12.32215,50.11445,64.12244,177.14690,1.97942,0.14168
94997,300.03810,1.99768,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.30000,12.29652,12.33314,50.11750,64.12244,176.91660,1.93810,-1.72728
95992,300.92720,1.99835,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.40001,12.30384,12.36976,50.12055,64.37880,176.54280,1.91998,-3.57372
96994,301.52390,1.99863,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.30000,12.30018,12.37342,50.11750,64.36964,176.72630,1.96035,-2.73257
97992,301.62910,1.99967,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.40001,12.30018,12.32948,50.11750,64.44289,176.90100,1.97211,-3.29172
98993,301.19700,2.00141,16.50000,12.40001,12.60001,12.40001,12.00000,12.20000,11.50000,12.40001,12.30018,12.31483,50.11750,64.44594,177.12910,1.96544,-3.24629
99995,301.25610,2.00109,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.30000,12.29285,12.31849,50.11445,64.44899,177.88350,1.95431,-3.20410
100992,301.25980,2.00195,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.30000,12.30018,12.31849,50.11750,64.44594,177.56410,1.97052,-3.60768
101995,301.09540,2.00158,16.50000,12.40001,12.60001,12.40001,12.00000,12.20000,11.50000,12.30000,12.29652,12.31849,50.15412,64.45509,177.05120,1.92602,-3.12434
102992,301.25980,1.99898,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.40001,12.30384,12.31483,50.15717,64.41237,177.47740,1.96417,-2.75546
103991,301.22100,1.99736,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.40001,12.30018,12.32215,50.15412,64.41847,177.75000,1.89359,-1.92380
104993,301.35030,1.99771,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.40001,12.29652,12.32215,50.15717,64.42763,177.90790,1.90504,-2.35867
105993,301.11940,1.99640,16.50000,12.40001,12.60001,12.30000,12.00000,12.10001,11.50000,12.30000,12.30018,12.32215,50.16328,64.41847,178.00810,1.90091,-2.96236
106991,300.42370,1.99913,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.40001,12.30018,12.32948,50.15717,64.41847,177.52970,1.93810,-1.28365
107997,299.98800,2.00232,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.40001,12.29652,12.32215,50.15412,64.43983,176.76530,1.97593,0.11629
108993,299.69470,2.00181,16.50000,12.40001,12.60001,12.40001,12.00000,12.20000,11.50000,12.30000,12.30018,12.32948,50.15412,64.45509,176.57280,1.94096,0.45335
109995,299.60930,1.99944,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.40001,12.29285,12.31849,50.15412,64.44594,176.63730,1.92252,0.25111
110992,299.81360,2.00140,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.40001,12.29652,12.32215,50.19685,64.45509,176.20450,1.93492,0.33015
111992,299.85070,1.99925,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.40001,12.29652,12.32215,50.19685,64.44289,176.36470,1.96862,0.99730
112992,299.76350,1.99506,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.40001,12.29652,12.33314,50.19685,64.45509,176.87540,1.98833,1.24211
113993,299.92490,1.99630,16.50000,12.40001,12.60001,12.30000,12.00000,12.10001,11.50000,12.30000,12.29652,12.32215,50.19379,64.44899,176.90210,1.96448,1.17113
114992,299.61110,1.99952,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.40001,12.30384,12.32948,50.19379,64.44594,176.25020,1.96035,0.52596
115992,299.35280,1.99871,16.50000,12.40001,12.60001,12.30000,12.00000,12.10001,11.50000,12.40001,12.29652,12.32948,50.15412,64.44594,175.99650,1.93810,-0.06770
116993,299.47180,1.99767,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.40001,12.29285,12.32215,50.14802,64.31166,176.74640,1.95781,0.84282
117992,299.59630,1.99932,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.40001,12.29652,12.32948,50.15717,64.30556,177.02790,2.01662,1.43559
118998,299.93050,1.99955,16.50000,12.40001,12.60001,12.30000,12.00000,12.10001,11.50000,12.40001,12.30018,12.33680,50.15717,64.30861,177.06900,1.93937,1.43236
119994,299.78200,2.00128,16.50000,12.40001,12.60001,12.30000,12.00000,12.10001,11.50000,12.40001,12.29652,12.33680,50.11750,64.30251,176.19120,1.92792,0.59569
120994,299.68550,1.99943,16.50000,12.40001,12.60001,12.30000,12.00000,12.10001,11.50000,12.40001,12.29285,12.33680,50.11140,64.30861,176.77420,1.92761,0.32997
121993,299.95280,1.99856,16.50000,12.40001,12.60001,12.30000,12.00000,12.10001,11.50000,12.40001,12.29285,12.32948,50.11445,64.19569,177.61980,1.99595,1.08904
122992,299.67060,2.00044,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.40001,12.29652,12.32948,50.11750,64.18653,176.70190,2.01248,0.54240
123992,299.24130,1.99955,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.40001,12.29652,12.32948,50.11750,64.19569,176.23790,1.94572,-0.23042
