Time [ms],Volumeflow_Air [m^3/h],Volumeflow_Water [m^3/h],T_Water_In [°C],T_1_Back [°C],T_1_bottom [°C],T_1_Front [°C],T_2_Top [°C],T_2_Back [°C],T_2_Bottom [°C],T_2_Front [°C],T_1_Top_Combi [°C],T_2_Top_Combi [°C],rel_Humid_1 [%],rel_Humid_2 [%],dp_HEPA [Pa],dp_Rainwasher [Pa],dp_RainwasherToOut [Pa]
64999,300.42,0.00269,17.8,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.10608,12.32215,52.33924,52.54677,177.9169,1.68766,7.97643
66000,300.4014,0.00273,17.8,12.2,12.40001,12.10001,12,12.2,10.8,12.3,12.10608,12.32215,52.3423,52.54982,178.2573,1.60151,7.6508
67006,300.2495,0.00258,17.8,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.10608,12.31849,52.33619,52.47047,178.0927,1.6581,7.42137
67998,300.0659,0.00241,17.8,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.10608,12.32215,52.34535,52.47658,178.8392,1.62821,7.12456
68999,300.0752,0.0025,17.8,12.2,12.40001,12.2,12,12.2,10.8,12.40001,12.10242,12.32215,52.30262,52.47353,178.7613,1.67272,6.84595
70000,300.0066,0.00242,17.8,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.10242,12.31483,52.30262,52.46132,178.9494,1.64602,6.80626
71001,300.3699,0.00262,17.8,12.2,12.40001,12.2,12,12.10001,10.8,12.40001,12.11341,12.31849,52.30568,52.47047,178.0504,1.60437,7.33913
72000,300.3532,0.00259,17.8,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.11341,12.32215,52.30568,52.5132,177.1803,1.67399,7.67207
73000,300.1586,0.00258,17.8,12.2,12.40001,12.10001,12,12.2,10.8,12.40001,12.10608,12.31849,52.29957,52.5071,177.75,1.67145,7.53046
73998,300.1012,0.00242,17.8,12.2,12.40001,12.10001,12,12.2,10.8,12.40001,12.09876,12.31483,52.30262,52.5071,177.8367,1.65333,7.22862
74997,300.1364,0.00252,17.8,12.2,12.40001,12.10001,12,12.2,10.8,12.40001,12.10608,12.31849,52.30568,52.51015,178.2106,1.6155,7.10112
75999,300.2216,0.00269,17.8,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.10242,12.32215,52.30568,52.5193,177.5897,1.64506,6.8102
77002,300.5941,0.00266,17.8,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.10608,12.32215,52.30568,52.47963,177.1948,1.6457,6.98257
77997,300.6496,0.00241,17.8,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.11341,12.32215,52.30873,52.48573,177.2326,1.62917,6.9915
79000,300.1846,0.00259,17.8,12.2,12.40001,12.10001,12,12.2,10.8,12.40001,12.10242,12.31483,52.30262,52.47658,177.1413,1.58371,6.11443
80000,300.57,0.00257,17.90001,12.2,12.40001,12.10001,12,12.10001,10.8,12.3,12.10242,12.31116,52.30262,52.46742,177.7366,1.69211,6.85149
80996,300.381,0.00255,17.8,12.2,12.40001,12.10001,12,12.2,10.8,12.40001,12.10608,12.31849,52.30262,52.47658,178.2362,1.63299,6.26732
82004,300.218,0.00263,17.90001,12.2,12.40001,12.10001,12,12.2,10.8,12.40001,12.10608,12.31483,52.30262,52.47047,178.0326,1.67908,5.45281
82999,300.7736,0.0025,17.8,12.2,12.40001,12.10001,12,12.10001,10.8,12.3,12.10242,12.31849,52.3423,52.47658,177.8757,1.63012,6.41895
84001,300.4329,0.00263,17.8,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.09876,12.31849,52.33314,52.46742,177.4406,1.67272,7.26027
84999,298.9659,0.00262,17.8,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.10608,12.32215,52.33619,52.48268,176.0855,1.63076,8.68649
85999,298.114,0.00247,17.8,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.10242,12.31483,52.33619,52.47963,176.1901,1.62408,9.94873
86998,298.1494,0.00247,17.90001,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.10608,12.31483,52.33924,52.47353,176.7964,1.63267,10.28186
88001,297.9944,0.0027,17.8,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.09876,12.31849,52.33924,52.47658,177.3271,1.71532,10.71889
89000,298.3024,0.00252,17.8,12.2,12.40001,12.10001,12,12.2,10.8,12.40001,12.10608,12.31483,52.3423,52.47963,177.6053,1.63171,11.38229
