Date,Time,MQ2.SV Hinten,MQ3.SV Hinten,MQ9B.SV Hinten,MQ135.SV Hinten,MP503.SV Hinten,HCOH.SV Hinten
20240306,14:37:32.082,60.0,36.0,34.0,44.0,317.0,28.0
20240306,14:37:35.750,62.0,34.0,33.0,44.0,334.0,26.0
20240306,14:37:39.439,62.0,34.0,32.0,44.0,345.0,28.0
20240306,14:37:43.103,60.0,36.0,32.0,44.0,226.0,29.0
20240306,14:37:46.777,61.0,35.0,33.0,43.0,341.0,28.0
20240306,14:37:50.456,65.0,34.0,32.0,44.0,298.0,28.0
20240306,14:37:54.113,64.0,34.0,33.0,44.0,262.0,28.0
20240306,14:37:57.792,67.0,34.0,33.0,44.0,311.0,28.0
20240306,14:38:01.466,65.0,34.0,32.0,44.0,258.0,28.0
20240306,14:38:05.120,61.0,36.0,32.0,44.0,235.0,29.0
20240306,14:38:08.805,62.0,35.0,33.0,44.0,338.0,28.0
20240306,14:38:12.469,61.0,35.0,33.0,44.0,206.0,29.0
20240306,14:38:16.156,82.0,35.0,33.0,44.0,365.0,29.0
20240306,14:38:19.821,82.0,35.0,33.0,46.0,279.0,28.0
20240306,14:38:23.466,93.0,35.0,33.0,45.0,387.0,29.0
20240306,14:38:27.156,97.0,34.0,33.0,44.0,244.0,29.0
20240306,14:38:30.818,95.0,36.0,31.0,46.0,192.0,28.0
20240306,14:38:34.491,97.0,35.0,32.0,44.0,360.0,28.0
20240306,14:38:38.174,98.0,35.0,33.0,45.0,271.0,28.0
20240306,14:38:41.837,99.0,35.0,32.0,46.0,311.0,28.0
20240306,14:38:45.517,94.0,35.0,32.0,44.0,260.0,29.0
20240306,14:38:49.183,96.0,35.0,33.0,45.0,318.0,29.0
20240306,14:38:52.839,96.0,35.0,32.0,44.0,251.0,29.0
20240306,14:38:56.530,98.0,35.0,33.0,45.0,232.0,29.0
20240306,14:39:00.189,96.0,35.0,33.0,44.0,300.0,29.0
20240306,14:39:03.878,97.0,35.0,32.0,45.0,240.0,30.0
20240306,14:39:07.533,96.0,35.0,33.0,45.0,338.0,28.0
20240306,14:39:11.217,102.0,35.0,32.0,46.0,247.0,29.0
20240306,14:39:14.866,94.0,35.0,32.0,46.0,324.0,29.0
20240306,14:39:18.538,96.0,35.0,33.0,45.0,255.0,29.0
20240306,14:39:22.229,98.0,34.0,32.0,46.0,248.0,29.0
20240306,14:39:25.894,83.0,35.0,32.0,46.0,320.0,30.0
20240306,14:39:29.555,84.0,34.0,32.0,46.0,250.0,29.0
20240306,14:39:33.220,85.0,34.0,33.0,46.0,324.0,28.0
20240306,14:39:36.909,85.0,34.0,32.0,46.0,251.0,28.0
20240306,14:39:40.569,85.0,34.0,32.0,46.0,323.0,29.0
20240306,14:39:44.234,86.0,34.0,32.0,46.0,331.0,29.0
20240306,14:39:47.898,86.0,34.0,33.0,46.0,331.0,28.0
20240306,14:39:51.569,85.0,34.0,33.0,46.0,239.0,29.0
20240306,14:39:55.251,83.0,35.0,32.0,46.0,237.0,30.0
20240306,14:39:58.931,83.0,35.0,32.0,45.0,315.0,29.0
20240306,14:40:02.602,82.0,36.0,33.0,46.0,296.0,29.0
20240306,14:40:06.252,82.0,35.0,33.0,46.0,250.0,29.0
20240306,14:40:10.091,81.0,35.0,33.0,47.0,333.0,30.0
20240306,14:40:13.584,80.0,35.0,33.0,46.0,235.0,31.0
20240306,14:40:17.261,79.0,35.0,33.0,45.0,347.0,31.0
20240306,14:40:21.110,85.0,34.0,32.0,46.0,235.0,31.0
20240306,14:40:24.618,81.0,36.0,32.0,45.0,397.0,34.0
20240306,14:40:28.291,84.0,35.0,33.0,47.0,260.0,33.0
20240306,14:40:32.115,81.0,35.0,33.0,46.0,334.0,33.0
20240306,14:40:35.617,79.0,35.0,33.0,46.0,230.0,34.0
20240306,14:40:39.286,81.0,35.0,33.0,45.0,335.0,33.0
20240306,14:40:43.120,86.0,34.0,32.0,46.0,302.0,32.0
20240306,14:40:46.651,79.0,34.0,33.0,46.0,230.0,34.0
20240306,14:40:50.326,82.0,35.0,33.0,46.0,344.0,34.0
20240306,14:40:54.183,79.0,35.0,33.0,46.0,374.0,37.0
20240306,14:40:57.723,82.0,35.0,34.0,45.0,231.0,36.0
20240306,14:41:01.388,84.0,34.0,32.0,46.0,311.0,36.0
20240306,14:41:05.217,86.0,34.0,33.0,46.0,338.0,30.0
20240306,14:41:08.709,86.0,34.0,33.0,46.0,343.0,31.0
20240306,14:41:12.401,84.0,34.0,33.0,46.0,347.0,30.0
20240306,14:41:16.232,81.0,34.0,33.0,46.0,232.0,31.0
20240306,14:41:19.719,78.0,35.0,32.0,46.0,330.0,32.0
20240306,14:41:23.387,79.0,36.0,34.0,47.0,103.0,33.0
20240306,14:41:27.263,80.0,35.0,32.0,47.0,488.0,32.0
20240306,14:41:30.743,80.0,34.0,32.0,46.0,305.0,32.0
20240306,14:41:34.407,83.0,33.0,31.0,46.0,258.0,32.0
20240306,14:41:38.075,81.0,33.0,31.0,46.0,340.0,31.0
20240306,14:41:41.739,86.0,33.0,31.0,46.0,242.0,32.0
20240306,14:41:45.418,87.0,32.0,32.0,46.0,239.0,30.0
20240306,14:41:49.090,87.0,33.0,30.0,45.0,331.0,31.0
20240306,14:41:52.747,84.0,34.0,31.0,45.0,296.0,32.0
20240306,14:41:56.413,85.0,35.0,31.0,44.0,249.0,31.0
20240306,14:42:00.085,84.0,33.0,32.0,45.0,338.0,31.0
20240306,14:42:03.762,85.0,34.0,31.0,45.0,236.0,31.0
20240306,14:42:07.427,83.0,34.0,31.0,46.0,347.0,31.0
20240306,14:42:11.110,83.0,34.0,32.0,44.0,236.0,31.0
20240306,14:42:14.800,81.0,34.0,31.0,45.0,350.0,31.0
20240306,14:42:18.468,80.0,33.0,32.0,45.0,248.0,31.0
20240306,14:42:22.149,84.0,34.0,32.0,44.0,344.0,31.0
20240306,14:42:25.796,85.0,32.0,31.0,44.0,231.0,30.0
