Date,Time,MQ2.SV Vorne,MQ3.SV Vorne,MQ9B.SV Vorne,MQ135.SV Vorne,MP503.SV Vorne,HCOH.SV Vorne
20240306,16:23:34.998,119.0,70.0,37.0,292.0,44.0,57.0
20240306,16:23:38.698,121.0,73.0,37.0,260.0,43.0,59.0
20240306,16:23:42.365,118.0,70.0,37.0,265.0,44.0,55.0
20240306,16:23:46.057,120.0,73.0,37.0,271.0,44.0,61.0
20240306,16:23:49.733,120.0,71.0,37.0,279.0,44.0,71.0
20240306,16:23:53.405,123.0,70.0,37.0,251.0,44.0,72.0
20240306,16:23:57.085,123.0,68.0,37.0,295.0,44.0,74.0
20240306,16:24:00.785,121.0,67.0,37.0,278.0,44.0,75.0
20240306,16:24:04.456,126.0,66.0,37.0,275.0,44.0,93.0
20240306,16:24:08.146,122.0,67.0,37.0,274.0,44.0,82.0
20240306,16:24:11.817,118.0,68.0,37.0,281.0,44.0,70.0
20240306,16:24:15.500,117.0,67.0,37.0,280.0,44.0,62.0
20240306,16:24:19.169,124.0,68.0,37.0,283.0,44.0,59.0
20240306,16:24:22.866,123.0,66.0,36.0,297.0,44.0,58.0
20240306,16:24:26.543,122.0,67.0,36.0,295.0,43.0,56.0
20240306,16:24:30.223,127.0,68.0,37.0,235.0,44.0,63.0
20240306,16:24:33.913,129.0,73.0,37.0,118.0,43.0,97.0
20240306,16:24:37.577,120.0,70.0,37.0,75.0,45.0,83.0
20240306,16:24:41.269,121.0,71.0,37.0,199.0,43.0,67.0
20240306,16:24:44.950,122.0,69.0,37.0,86.0,44.0,61.0
20240306,16:24:48.628,126.0,69.0,37.0,274.0,44.0,58.0
20240306,16:24:52.295,124.0,67.0,36.0,282.0,44.0,57.0
20240306,16:24:55.995,123.0,67.0,37.0,285.0,44.0,54.0
20240306,16:24:59.664,123.0,66.0,37.0,194.0,43.0,52.0
20240306,16:25:03.344,125.0,65.0,37.0,310.0,44.0,54.0
20240306,16:25:07.033,121.0,65.0,37.0,318.0,45.0,51.0
20240306,16:25:10.729,121.0,65.0,38.0,323.0,44.0,56.0
20240306,16:25:14.393,119.0,64.0,37.0,259.0,44.0,61.0
20240306,16:25:18.085,127.0,67.0,36.0,308.0,43.0,68.0
20240306,16:25:21.754,125.0,67.0,37.0,164.0,42.0,65.0
20240306,16:25:25.452,123.0,66.0,37.0,97.0,44.0,64.0
20240306,16:25:29.120,120.0,66.0,37.0,76.0,43.0,88.0
20240306,16:25:32.811,122.0,66.0,36.0,162.0,44.0,80.0
20240306,16:25:36.486,122.0,67.0,37.0,310.0,44.0,66.0
20240306,16:25:40.157,119.0,70.0,38.0,326.0,43.0,95.0
20240306,16:25:43.831,123.0,70.0,37.0,324.0,45.0,81.0
20240306,16:25:47.520,118.0,72.0,37.0,285.0,44.0,87.0
20240306,16:25:51.206,125.0,70.0,37.0,334.0,44.0,78.0
20240306,16:25:54.895,127.0,70.0,37.0,338.0,43.0,71.0
20240306,16:25:58.575,127.0,69.0,36.0,322.0,44.0,66.0
20240306,16:26:02.247,126.0,68.0,36.0,277.0,43.0,62.0
20240306,16:26:05.930,124.0,69.0,37.0,328.0,44.0,61.0
20240306,16:26:09.618,129.0,70.0,37.0,135.0,43.0,70.0
20240306,16:26:13.283,124.0,70.0,36.0,100.0,43.0,64.0
20240306,16:26:16.981,121.0,69.0,36.0,80.0,44.0,59.0
20240306,16:26:20.647,124.0,68.0,37.0,225.0,43.0,56.0
20240306,16:26:24.343,119.0,67.0,38.0,212.0,42.0,54.0
20240306,16:26:28.028,127.0,66.0,37.0,281.0,43.0,54.0
20240306,16:26:31.689,133.0,65.0,38.0,311.0,43.0,53.0
20240306,16:26:35.390,129.0,64.0,37.0,323.0,43.0,50.0
20240306,16:26:39.068,128.0,65.0,37.0,290.0,44.0,49.0
20240306,16:26:42.751,122.0,68.0,37.0,167.0,44.0,54.0
20240306,16:26:46.423,120.0,71.0,37.0,304.0,43.0,58.0
20240306,16:26:50.112,123.0,71.0,37.0,302.0,43.0,57.0
20240306,16:26:53.781,122.0,70.0,37.0,310.0,43.0,58.0
20240306,16:26:57.470,122.0,69.0,37.0,285.0,44.0,58.0
20240306,16:27:01.164,122.0,69.0,36.0,294.0,44.0,53.0
20240306,16:27:04.842,120.0,66.0,37.0,294.0,44.0,58.0
20240306,16:27:08.518,130.0,67.0,36.0,303.0,44.0,57.0
20240306,16:27:12.214,125.0,65.0,36.0,276.0,44.0,52.0
20240306,16:27:15.889,126.0,65.0,36.0,308.0,44.0,49.0
20240306,16:27:19.560,127.0,68.0,37.0,267.0,44.0,50.0
20240306,16:27:23.246,127.0,66.0,36.0,193.0,44.0,47.0
20240306,16:27:26.927,126.0,67.0,36.0,119.0,42.0,51.0
20240306,16:27:30.598,125.0,66.0,37.0,126.0,44.0,55.0
20240306,16:27:34.291,123.0,66.0,36.0,98.0,44.0,51.0
20240306,16:27:37.968,124.0,65.0,38.0,69.0,44.0,52.0
20240306,16:27:41.644,123.0,65.0,36.0,233.0,44.0,48.0
20240306,16:27:45.319,121.0,66.0,36.0,293.0,44.0,52.0
20240306,16:27:48.996,123.0,65.0,36.0,294.0,43.0,51.0
20240306,16:27:52.676,117.0,64.0,38.0,300.0,44.0,49.0
20240306,16:27:56.356,114.0,65.0,37.0,285.0,44.0,47.0
20240306,16:28:00.055,110.0,63.0,37.0,244.0,43.0,45.0
20240306,16:28:03.733,109.0,63.0,37.0,299.0,43.0,44.0
20240306,16:28:07.418,107.0,63.0,36.0,301.0,45.0,42.0
20240306,16:28:11.086,104.0,63.0,36.0,293.0,45.0,42.0
20240306,16:28:14.772,104.0,61.0,37.0,298.0,44.0,42.0
20240306,16:28:18.447,107.0,62.0,36.0,296.0,45.0,41.0
20240306,16:28:22.136,105.0,63.0,36.0,314.0,44.0,41.0
20240306,16:28:25.833,104.0,62.0,36.0,292.0,44.0,43.0
20240306,16:28:29.508,104.0,61.0,38.0,293.0,44.0,40.0
20240306,16:28:33.171,102.0,61.0,36.0,296.0,43.0,39.0
20240306,16:28:36.873,102.0,62.0,36.0,275.0,43.0,40.0
20240306,16:28:40.552,102.0,62.0,38.0,277.0,44.0,38.0
20240306,16:28:44.235,99.0,61.0,37.0,282.0,43.0,39.0
20240306,16:28:47.909,101.0,62.0,36.0,274.0,44.0,39.0
20240306,16:28:51.582,102.0,61.0,37.0,161.0,43.0,40.0
20240306,16:28:55.277,101.0,60.0,37.0,262.0,45.0,39.0
20240306,16:28:58.949,100.0,60.0,37.0,249.0,44.0,39.0
20240306,16:29:02.649,102.0,60.0,38.0,254.0,43.0,38.0
20240306,16:29:06.321,102.0,60.0,37.0,261.0,44.0,37.0
20240306,16:29:09.988,101.0,60.0,36.0,96.0,44.0,37.0
20240306,16:29:13.672,101.0,61.0,37.0,235.0,43.0,37.0
20240306,16:29:17.352,100.0,61.0,37.0,241.0,44.0,38.0
20240306,16:29:21.043,100.0,63.0,36.0,245.0,44.0,37.0
20240306,16:29:24.718,99.0,61.0,36.0,270.0,45.0,36.0
20240306,16:29:28.398,97.0,61.0,36.0,282.0,43.0,36.0
20240306,16:29:32.079,100.0,60.0,36.0,281.0,44.0,37.0
20240306,16:29:35.768,99.0,60.0,37.0,286.0,43.0,37.0
20240306,16:29:39.450,101.0,60.0,37.0,281.0,45.0,36.0
20240306,16:29:43.142,99.0,60.0,36.0,242.0,43.0,37.0
20240306,16:29:46.795,101.0,60.0,36.0,237.0,43.0,37.0
20240306,16:29:50.493,99.0,60.0,36.0,247.0,44.0,38.0
20240306,16:29:54.171,100.0,61.0,37.0,243.0,43.0,36.0
20240306,16:29:57.840,99.0,60.0,37.0,256.0,44.0,38.0
20240306,16:30:01.537,100.0,60.0,37.0,253.0,45.0,36.0
20240306,16:30:05.203,98.0,60.0,36.0,267.0,44.0,36.0
20240306,16:30:08.886,99.0,61.0,36.0,154.0,43.0,36.0
20240306,16:30:12.575,99.0,59.0,36.0,183.0,44.0,36.0
20240306,16:30:16.247,100.0,59.0,37.0,80.0,43.0,36.0
20240306,16:30:19.942,99.0,59.0,37.0,74.0,43.0,35.0
20240306,16:30:23.600,98.0,59.0,37.0,67.0,44.0,35.0
20240306,16:30:27.289,100.0,59.0,37.0,99.0,43.0,36.0
20240306,16:30:30.963,98.0,59.0,37.0,229.0,44.0,36.0
20240306,16:30:34.638,101.0,60.0,38.0,134.0,44.0,38.0
20240306,16:30:38.314,100.0,60.0,37.0,126.0,44.0,39.0
20240306,16:30:42.011,107.0,60.0,37.0,77.0,45.0,37.0
20240306,16:30:45.685,105.0,59.0,36.0,69.0,42.0,39.0
20240306,16:30:49.357,104.0,60.0,37.0,61.0,44.0,38.0
20240306,16:30:53.055,102.0,62.0,37.0,94.0,44.0,40.0
20240306,16:30:56.728,102.0,61.0,37.0,127.0,44.0,47.0
20240306,16:31:00.400,106.0,60.0,38.0,116.0,44.0,44.0
20240306,16:31:04.068,105.0,60.0,37.0,119.0,44.0,43.0
20240306,16:31:07.755,105.0,60.0,37.0,146.0,44.0,43.0
20240306,16:31:11.436,105.0,62.0,36.0,116.0,43.0,44.0
20240306,16:31:15.129,105.0,64.0,37.0,73.0,44.0,46.0
20240306,16:31:18.800,107.0,63.0,37.0,64.0,43.0,44.0
20240306,16:31:22.478,104.0,62.0,37.0,243.0,44.0,43.0
20240306,16:31:26.156,105.0,63.0,36.0,247.0,44.0,43.0
20240306,16:31:29.849,104.0,61.0,37.0,258.0,44.0,41.0
20240306,16:31:33.515,104.0,62.0,36.0,266.0,44.0,41.0
20240306,16:31:37.202,104.0,61.0,37.0,262.0,43.0,40.0
20240306,16:31:40.887,105.0,60.0,37.0,263.0,45.0,38.0
20240306,16:31:44.578,108.0,60.0,37.0,259.0,44.0,40.0
20240306,16:31:48.241,107.0,60.0,37.0,156.0,43.0,40.0
20240306,16:31:51.929,108.0,60.0,36.0,239.0,43.0,42.0
20240306,16:31:55.617,106.0,59.0,37.0,252.0,45.0,38.0
20240306,16:31:59.290,105.0,59.0,36.0,268.0,45.0,37.0
20240306,16:32:02.964,103.0,59.0,37.0,262.0,45.0,38.0
20240306,16:32:06.648,106.0,59.0,37.0,251.0,44.0,39.0
20240306,16:32:10.332,108.0,59.0,36.0,264.0,44.0,41.0
20240306,16:32:14.010,106.0,60.0,37.0,299.0,43.0,39.0
20240306,16:32:17.701,104.0,59.0,37.0,298.0,43.0,38.0
20240306,16:32:21.369,106.0,59.0,37.0,256.0,43.0,37.0
20240306,16:32:25.055,105.0,59.0,37.0,258.0,44.0,36.0
20240306,16:32:28.745,104.0,59.0,37.0,264.0,43.0,36.0
20240306,16:32:32.416,105.0,59.0,37.0,254.0,44.0,39.0
20240306,16:32:36.094,105.0,58.0,37.0,242.0,44.0,40.0
20240306,16:32:39.784,105.0,60.0,37.0,261.0,43.0,39.0
20240306,16:32:43.457,105.0,59.0,37.0,241.0,43.0,40.0
20240306,16:32:47.153,105.0,59.0,36.0,245.0,43.0,40.0
20240306,16:32:50.822,103.0,59.0,37.0,239.0,44.0,36.0
20240306,16:32:54.512,103.0,58.0,37.0,64.0,43.0,36.0
20240306,16:32:58.195,102.0,58.0,38.0,191.0,43.0,37.0
20240306,16:33:01.867,102.0,58.0,36.0,134.0,44.0,36.0
20240306,16:33:05.534,102.0,58.0,37.0,150.0,44.0,41.0
20240306,16:33:09.227,106.0,58.0,37.0,79.0,44.0,41.0
20240306,16:33:12.900,105.0,58.0,37.0,87.0,43.0,40.0
20240306,16:33:16.599,105.0,57.0,36.0,72.0,43.0,39.0
20240306,16:33:20.268,104.0,58.0,36.0,100.0,44.0,38.0
20240306,16:33:23.945,101.0,58.0,36.0,94.0,45.0,38.0
20240306,16:33:27.622,100.0,58.0,36.0,109.0,43.0,37.0
20240306,16:33:31.311,100.0,57.0,37.0,97.0,44.0,36.0
20240306,16:33:34.986,100.0,57.0,35.0,77.0,44.0,35.0
20240306,16:33:38.667,100.0,57.0,37.0,64.0,43.0,36.0
20240306,16:33:42.353,102.0,57.0,37.0,238.0,45.0,37.0
20240306,16:33:46.013,104.0,57.0,36.0,202.0,43.0,36.0
20240306,16:33:49.706,102.0,58.0,37.0,135.0,44.0,34.0
20240306,16:33:53.395,102.0,57.0,37.0,76.0,43.0,35.0
20240306,16:33:57.074,102.0,58.0,36.0,66.0,44.0,35.0
20240306,16:34:00.762,103.0,57.0,36.0,131.0,44.0,36.0
20240306,16:34:04.434,102.0,57.0,37.0,124.0,44.0,33.0
20240306,16:34:08.101,100.0,56.0,37.0,145.0,43.0,34.0
20240306,16:34:11.795,101.0,56.0,37.0,82.0,45.0,33.0
20240306,16:34:15.472,100.0,56.0,38.0,243.0,43.0,34.0
20240306,16:34:19.136,103.0,57.0,37.0,236.0,43.0,35.0
20240306,16:34:22.829,102.0,57.0,37.0,237.0,44.0,36.0
20240306,16:34:26.526,105.0,56.0,36.0,63.0,43.0,34.0
20240306,16:34:30.178,104.0,56.0,37.0,238.0,44.0,35.0
20240306,16:34:33.855,105.0,57.0,36.0,243.0,43.0,40.0
20240306,16:34:37.541,103.0,56.0,37.0,248.0,43.0,40.0
20240306,16:34:41.241,102.0,57.0,36.0,87.0,42.0,40.0
20240306,16:34:44.916,103.0,59.0,37.0,292.0,45.0,39.0
20240306,16:34:48.593,100.0,58.0,37.0,288.0,44.0,39.0
20240306,16:34:52.278,102.0,58.0,36.0,282.0,43.0,37.0
20240306,16:34:55.957,101.0,58.0,38.0,276.0,44.0,36.0
20240306,16:34:59.624,102.0,57.0,37.0,161.0,44.0,36.0
20240306,16:35:03.320,105.0,57.0,37.0,192.0,45.0,35.0
20240306,16:35:07.003,100.0,57.0,37.0,74.0,43.0,37.0
20240306,16:35:10.686,103.0,57.0,37.0,250.0,43.0,38.0
20240306,16:35:14.341,101.0,56.0,36.0,250.0,44.0,38.0
20240306,16:35:18.040,107.0,56.0,37.0,242.0,43.0,37.0
20240306,16:35:21.724,104.0,56.0,36.0,230.0,43.0,38.0
20240306,16:35:25.396,104.0,56.0,36.0,145.0,44.0,36.0
20240306,16:35:29.075,103.0,55.0,37.0,67.0,44.0,37.0
20240306,16:35:32.756,104.0,58.0,35.0,67.0,44.0,37.0
20240306,16:35:36.441,99.0,57.0,37.0,140.0,44.0,36.0
20240306,16:35:40.117,101.0,57.0,37.0,63.0,44.0,35.0
20240306,16:35:43.799,101.0,56.0,37.0,124.0,43.0,35.0
20240306,16:35:47.466,103.0,56.0,37.0,100.0,43.0,36.0
20240306,16:35:51.154,102.0,57.0,37.0,86.0,44.0,35.0
20240306,16:35:54.818,105.0,57.0,36.0,137.0,44.0,35.0
20240306,16:35:58.513,106.0,56.0,37.0,75.0,43.0,34.0
20240306,16:36:02.174,104.0,55.0,36.0,68.0,45.0,34.0
20240306,16:36:05.874,103.0,56.0,36.0,79.0,43.0,35.0
20240306,16:36:09.551,103.0,56.0,36.0,65.0,42.0,37.0
20240306,16:36:13.227,106.0,56.0,36.0,222.0,43.0,36.0
20240306,16:36:16.925,107.0,57.0,37.0,220.0,43.0,35.0
20240306,16:36:20.574,103.0,56.0,37.0,223.0,44.0,36.0
20240306,16:36:24.255,106.0,57.0,36.0,228.0,44.0,37.0
20240306,16:36:27.938,118.0,56.0,36.0,227.0,44.0,35.0
20240306,16:36:31.633,125.0,65.0,37.0,70.0,44.0,39.0
20240306,16:36:35.299,122.0,64.0,37.0,61.0,43.0,42.0
20240306,16:36:38.995,134.0,63.0,38.0,140.0,44.0,43.0
20240306,16:36:42.671,132.0,63.0,36.0,64.0,42.0,48.0
20240306,16:36:46.350,147.0,62.0,37.0,72.0,44.0,47.0
20240306,16:36:50.010,143.0,70.0,39.0,232.0,44.0,104.0
20240306,16:36:53.706,146.0,73.0,37.0,81.0,44.0,122.0
20240306,16:36:57.386,142.0,74.0,39.0,119.0,44.0,121.0
20240306,16:37:01.061,147.0,73.0,38.0,67.0,44.0,111.0
20240306,16:37:04.740,147.0,77.0,39.0,76.0,44.0,105.0
20240306,16:37:08.424,141.0,78.0,38.0,72.0,44.0,159.0
20240306,16:37:12.104,150.0,75.0,38.0,67.0,44.0,128.0
20240306,16:37:15.787,146.0,78.0,38.0,227.0,44.0,106.0
20240306,16:37:19.479,155.0,74.0,37.0,220.0,44.0,93.0
20240306,16:37:23.145,143.0,77.0,38.0,235.0,44.0,98.0
20240306,16:37:26.822,135.0,82.0,38.0,246.0,43.0,98.0
20240306,16:37:30.503,152.0,80.0,38.0,254.0,43.0,80.0
20240306,16:37:34.193,143.0,82.0,38.0,268.0,45.0,76.0
20240306,16:37:37.865,136.0,85.0,39.0,217.0,44.0,116.0
20240306,16:37:41.537,165.0,87.0,38.0,219.0,45.0,152.0
20240306,16:37:45.244,153.0,93.0,36.0,206.0,45.0,165.0
20240306,16:37:48.904,156.0,90.0,38.0,157.0,44.0,170.0
20240306,16:37:52.602,152.0,87.0,37.0,108.0,44.0,127.0
20240306,16:37:56.282,149.0,83.0,37.0,115.0,43.0,99.0
20240306,16:37:59.961,142.0,79.0,38.0,220.0,44.0,93.0
20240306,16:38:03.639,148.0,81.0,37.0,234.0,44.0,88.0
20240306,16:38:07.316,147.0,81.0,38.0,231.0,44.0,90.0
20240306,16:38:11.006,156.0,79.0,37.0,64.0,45.0,77.0
20240306,16:38:14.688,148.0,77.0,37.0,236.0,44.0,91.0
20240306,16:38:18.349,145.0,75.0,37.0,216.0,44.0,84.0
20240306,16:38:22.055,148.0,78.0,37.0,182.0,42.0,89.0
20240306,16:38:25.716,148.0,76.0,37.0,138.0,45.0,81.0
20240306,16:38:29.392,146.0,75.0,37.0,126.0,42.0,81.0
20240306,16:38:33.086,146.0,79.0,37.0,224.0,44.0,85.0
20240306,16:38:36.770,154.0,75.0,37.0,67.0,43.0,81.0
20240306,16:38:40.429,150.0,81.0,37.0,233.0,44.0,98.0
20240306,16:38:44.124,154.0,79.0,37.0,79.0,44.0,88.0
20240306,16:38:47.803,143.0,78.0,37.0,236.0,44.0,94.0
20240306,16:38:51.473,148.0,79.0,38.0,242.0,45.0,91.0
20240306,16:38:55.155,162.0,77.0,38.0,249.0,44.0,75.0
20240306,16:38:58.857,159.0,80.0,38.0,255.0,44.0,67.0
20240306,16:39:02.532,148.0,79.0,38.0,262.0,44.0,72.0
20240306,16:39:06.202,150.0,78.0,38.0,268.0,44.0,105.0
20240306,16:39:09.908,142.0,76.0,37.0,65.0,45.0,100.0
20240306,16:39:13.577,138.0,78.0,37.0,147.0,44.0,117.0
20240306,16:39:17.258,150.0,77.0,37.0,77.0,44.0,102.0
20240306,16:39:20.953,145.0,75.0,37.0,67.0,43.0,87.0
20240306,16:39:24.620,164.0,74.0,38.0,210.0,44.0,79.0
20240306,16:39:28.285,152.0,75.0,37.0,244.0,46.0,70.0
20240306,16:39:31.978,150.0,74.0,37.0,251.0,44.0,71.0
20240306,16:39:35.668,148.0,74.0,37.0,266.0,44.0,69.0
20240306,16:39:39.334,153.0,72.0,37.0,69.0,44.0,73.0
20240306,16:39:43.014,142.0,71.0,38.0,66.0,44.0,94.0
20240306,16:39:46.714,133.0,70.0,38.0,238.0,45.0,75.0
20240306,16:39:50.378,150.0,68.0,37.0,251.0,45.0,66.0
20240306,16:39:54.060,159.0,77.0,37.0,263.0,44.0,80.0
20240306,16:39:57.743,151.0,91.0,38.0,263.0,45.0,134.0
20240306,16:40:01.434,147.0,89.0,37.0,243.0,44.0,111.0
20240306,16:40:05.104,156.0,87.0,38.0,241.0,44.0,94.0
20240306,16:40:08.803,149.0,84.0,38.0,252.0,44.0,99.0
20240306,16:40:12.474,152.0,83.0,37.0,283.0,45.0,109.0
20240306,16:40:16.149,155.0,81.0,38.0,228.0,44.0,125.0
20240306,16:40:19.842,150.0,79.0,38.0,226.0,43.0,128.0
20240306,16:40:23.520,159.0,76.0,37.0,222.0,45.0,98.0
20240306,16:40:27.214,149.0,78.0,37.0,240.0,44.0,106.0
20240306,16:40:30.878,155.0,75.0,38.0,245.0,44.0,86.0
20240306,16:40:34.567,152.0,73.0,37.0,265.0,45.0,82.0
20240306,16:40:38.245,151.0,75.0,37.0,274.0,44.0,83.0
20240306,16:40:41.928,147.0,72.0,38.0,294.0,44.0,75.0
20240306,16:40:45.600,161.0,72.0,37.0,288.0,44.0,86.0
20240306,16:40:49.291,160.0,71.0,37.0,280.0,44.0,78.0
20240306,16:40:52.984,161.0,70.0,37.0,284.0,44.0,67.0
20240306,16:40:56.659,150.0,72.0,37.0,259.0,43.0,62.0
20240306,16:41:00.337,155.0,72.0,38.0,280.0,43.0,59.0
20240306,16:41:04.006,149.0,74.0,38.0,284.0,44.0,85.0
20240306,16:41:07.710,164.0,73.0,39.0,286.0,44.0,71.0
20240306,16:41:11.388,165.0,71.0,38.0,286.0,43.0,61.0
20240306,16:41:15.066,155.0,70.0,38.0,285.0,44.0,56.0
20240306,16:41:18.748,154.0,69.0,37.0,285.0,45.0,57.0
20240306,16:41:22.418,147.0,71.0,37.0,256.0,44.0,63.0
20240306,16:41:26.105,147.0,70.0,37.0,275.0,44.0,62.0
20240306,16:41:29.797,151.0,72.0,38.0,257.0,44.0,114.0
20240306,16:41:33.470,147.0,73.0,38.0,269.0,45.0,106.0
20240306,16:41:37.169,142.0,71.0,38.0,271.0,43.0,93.0
20240306,16:41:40.828,147.0,72.0,39.0,279.0,43.0,104.0
20240306,16:41:44.534,142.0,72.0,39.0,277.0,44.0,124.0
20240306,16:41:48.211,154.0,71.0,37.0,268.0,44.0,118.0
20240306,16:41:51.878,151.0,70.0,38.0,282.0,43.0,141.0
20240306,16:41:55.582,144.0,70.0,37.0,225.0,44.0,143.0
20240306,16:41:59.248,131.0,70.0,37.0,226.0,43.0,124.0
20240306,16:42:02.949,155.0,69.0,38.0,66.0,44.0,99.0
20240306,16:42:06.625,149.0,69.0,36.0,252.0,44.0,82.0
20240306,16:42:10.289,150.0,67.0,39.0,274.0,43.0,72.0
20240306,16:42:13.980,150.0,67.0,37.0,289.0,44.0,64.0
20240306,16:42:17.646,142.0,67.0,37.0,301.0,43.0,64.0
20240306,16:42:21.346,144.0,70.0,38.0,290.0,45.0,103.0
20240306,16:42:26.849,151.0,69.0,37.0,272.0,45.0,97.0
20240306,16:42:28.705,141.0,71.0,38.0,290.0,45.0,92.0
20240306,16:42:32.395,130.0,70.0,38.0,301.0,43.0,94.0
20240306,16:42:36.066,132.0,71.0,38.0,278.0,44.0,108.0
20240306,16:42:39.744,134.0,72.0,38.0,300.0,44.0,101.0
20240306,16:42:43.435,142.0,71.0,37.0,277.0,44.0,91.0
20240306,16:42:47.118,145.0,69.0,37.0,287.0,45.0,93.0
20240306,16:42:50.812,150.0,68.0,38.0,309.0,45.0,83.0
20240306,16:42:54.493,144.0,69.0,37.0,294.0,44.0,94.0
20240306,16:42:58.175,147.0,70.0,38.0,211.0,44.0,77.0
20240306,16:43:01.837,139.0,70.0,38.0,286.0,44.0,85.0
20240306,16:43:05.522,141.0,70.0,37.0,140.0,44.0,83.0
20240306,16:43:09.209,142.0,69.0,38.0,224.0,44.0,100.0
20240306,16:43:12.890,137.0,73.0,37.0,137.0,43.0,121.0
20240306,16:43:16.565,149.0,71.0,38.0,105.0,44.0,96.0
20240306,16:43:20.243,142.0,71.0,37.0,80.0,43.0,80.0
20240306,16:43:23.932,140.0,69.0,38.0,183.0,44.0,74.0
20240306,16:43:27.624,139.0,70.0,38.0,245.0,44.0,78.0
20240306,16:43:31.298,147.0,76.0,38.0,271.0,44.0,145.0
20240306,16:43:34.978,138.0,76.0,37.0,212.0,44.0,116.0
20240306,16:43:38.653,153.0,73.0,38.0,238.0,44.0,98.0
20240306,16:43:42.344,147.0,74.0,39.0,218.0,44.0,110.0
20240306,16:43:46.015,148.0,72.0,38.0,250.0,44.0,97.0
20240306,16:43:49.710,148.0,71.0,37.0,277.0,44.0,79.0
20240306,16:43:53.384,154.0,70.0,36.0,276.0,43.0,69.0
20240306,16:43:57.064,156.0,70.0,37.0,270.0,45.0,75.0
20240306,16:44:00.758,152.0,69.0,37.0,262.0,44.0,72.0
20240306,16:44:04.421,151.0,71.0,37.0,269.0,43.0,75.0
20240306,16:44:08.115,141.0,71.0,38.0,233.0,43.0,75.0
20240306,16:44:11.789,146.0,70.0,38.0,261.0,43.0,66.0
20240306,16:44:15.483,142.0,69.0,38.0,206.0,43.0,62.0
20240306,16:44:19.153,141.0,68.0,37.0,255.0,45.0,58.0
20240306,16:44:22.861,142.0,70.0,37.0,281.0,44.0,65.0
20240306,16:44:26.524,153.0,72.0,38.0,285.0,44.0,91.0
20240306,16:44:30.195,145.0,70.0,38.0,289.0,45.0,89.0
20240306,16:44:33.884,156.0,69.0,37.0,279.0,43.0,71.0
20240306,16:44:37.579,160.0,68.0,36.0,279.0,44.0,68.0
20240306,16:44:41.262,152.0,67.0,37.0,240.0,44.0,67.0
20240306,16:44:44.948,146.0,72.0,38.0,259.0,44.0,69.0
20240306,16:44:48.607,150.0,80.0,38.0,206.0,44.0,91.0
20240306,16:44:52.294,149.0,81.0,38.0,247.0,43.0,85.0
20240306,16:44:55.979,141.0,78.0,37.0,274.0,44.0,82.0
20240306,16:44:59.650,151.0,75.0,37.0,292.0,43.0,87.0
20240306,16:45:03.345,152.0,73.0,37.0,304.0,44.0,81.0
20240306,16:45:07.035,154.0,72.0,37.0,302.0,44.0,91.0
20240306,16:45:10.705,150.0,71.0,37.0,277.0,44.0,84.0
20240306,16:45:14.387,158.0,70.0,37.0,292.0,44.0,72.0
20240306,16:45:18.076,139.0,69.0,38.0,275.0,44.0,66.0
20240306,16:45:21.748,135.0,68.0,38.0,121.0,44.0,59.0
20240306,16:45:25.447,139.0,69.0,37.0,148.0,44.0,57.0
20240306,16:45:29.110,141.0,68.0,37.0,82.0,44.0,58.0
20240306,16:45:32.807,138.0,67.0,37.0,209.0,43.0,65.0
20240306,16:45:36.464,138.0,67.0,37.0,181.0,44.0,61.0
20240306,16:45:40.150,137.0,69.0,36.0,192.0,44.0,63.0
20240306,16:45:43.848,139.0,70.0,37.0,226.0,44.0,61.0
20240306,16:45:47.533,139.0,73.0,36.0,65.0,44.0,80.0
20240306,16:45:51.208,139.0,71.0,38.0,236.0,44.0,109.0
20240306,16:45:54.883,141.0,70.0,38.0,68.0,44.0,99.0
20240306,16:45:58.569,141.0,75.0,38.0,110.0,42.0,82.0
20240306,16:46:02.245,147.0,75.0,38.0,221.0,44.0,78.0
20240306,16:46:05.931,159.0,78.0,38.0,105.0,44.0,67.0
20240306,16:46:09.596,146.0,75.0,37.0,86.0,45.0,61.0
20240306,16:46:13.292,151.0,74.0,38.0,69.0,44.0,60.0
20240306,16:46:16.984,143.0,71.0,37.0,220.0,44.0,58.0
20240306,16:46:20.638,138.0,82.0,36.0,67.0,45.0,67.0
20240306,16:46:24.339,136.0,84.0,37.0,232.0,44.0,88.0
20240306,16:46:28.012,139.0,81.0,37.0,240.0,42.0,90.0
20240306,16:46:31.675,138.0,78.0,37.0,247.0,44.0,75.0
20240306,16:46:35.377,143.0,81.0,37.0,262.0,44.0,78.0
20240306,16:46:39.061,146.0,81.0,37.0,260.0,44.0,88.0
20240306,16:46:42.733,138.0,83.0,37.0,259.0,44.0,87.0
20240306,16:46:46.399,136.0,83.0,36.0,269.0,44.0,75.0
20240306,16:46:50.099,134.0,79.0,39.0,264.0,44.0,70.0
20240306,16:46:53.767,146.0,78.0,37.0,120.0,45.0,77.0
20240306,16:46:57.458,140.0,74.0,37.0,184.0,44.0,74.0
20240306,16:47:01.138,149.0,75.0,37.0,165.0,43.0,78.0
20240306,16:47:04.832,144.0,74.0,37.0,180.0,44.0,82.0
20240306,16:47:08.495,143.0,74.0,37.0,78.0,44.0,84.0
20240306,16:47:12.176,142.0,73.0,38.0,292.0,44.0,83.0
