Time,Ch1: [ppm],Concentration Status,Temp [°C],Temp. Status
13:18:34,2.5,G,66.3,G
13:18:39,2.5,G,66.3,G
13:18:44,2.4,G,66.3,G
13:18:49,2.4,G,66.3,G
13:18:54,2.3,G,66.3,G
13:18:59,2.3,G,66.3,G
13:19:04,2.3,G,66.3,G
13:19:09,2.4,G,66.3,G
13:19:14,2.4,G,66.3,G
13:19:19,2.4,G,66.3,G
13:19:24,2.4,G,66.3,G
13:19:29,2.5,G,66.3,G
13:19:34,2.5,G,66.3,G
13:19:39,2.5,G,66.3,G
13:19:44,2.6,G,66.3,G
13:19:49,2.5,G,66.3,G
13:19:54,2.5,G,66.3,G
13:19:59,2.4,G,66.3,G
13:20:04,2.3,G,66.3,G
13:20:09,2.3,G,66.3,G
13:20:14,2.2,G,66.3,G
13:20:19,2.2,G,66.3,G
13:20:24,2.3,G,66.3,G
13:20:29,2.3,G,66.3,G
13:20:34,2.3,G,66.3,G
13:20:39,2.3,G,66.3,G
13:20:44,2.3,G,66.3,G
13:20:49,2.4,G,66.3,G
13:20:54,2.4,G,66.3,G
13:20:59,2.4,G,66.3,G
13:21:04,2.4,G,66.3,G
13:21:09,2.4,G,66.3,G
13:21:14,2.3,G,66.3,G
13:21:19,2.3,G,66.3,G
13:21:24,2.4,G,66.3,G
13:21:29,2.4,G,66.3,G
13:21:34,2.5,G,66.3,G
13:21:39,2.5,G,66.3,G
13:21:44,2.5,G,66.3,G
13:21:49,2.5,G,66.3,G
13:21:54,2.5,G,66.3,G
13:21:59,2.5,G,66.3,G
13:22:04,2.5,G,66.3,G
13:22:09,2.4,G,66.3,G
13:22:14,2.4,G,66.3,G
13:22:19,2.4,G,66.3,G
13:22:24,2.4,G,66.3,G
13:22:29,2.4,G,66.3,G
13:22:34,2.4,G,66.3,G
13:22:39,2.4,G,66.3,G
13:22:44,2.3,G,66.3,G
13:22:49,2.3,G,66.3,G
13:22:54,2.2,G,66.3,G
13:22:59,2.2,G,66.3,G
13:23:04,2.2,G,66.3,G
13:23:09,2.3,G,66.3,G
13:23:14,2.3,G,66.3,G
13:23:19,2.3,G,66.3,G
13:23:24,2.3,G,66.3,G
13:23:29,2.3,G,66.3,G
13:23:34,2.4,G,66.3,G
13:23:39,2.3,G,66.3,G
13:23:44,2.4,G,66.3,G
13:23:49,2.4,G,66.3,G
13:23:54,2.5,G,66.3,G
13:23:59,2.5,G,66.3,G
13:24:04,2.5,G,66.3,G
13:24:09,2.5,G,66.3,G
13:24:14,2.4,G,66.3,G
13:24:19,2.5,G,66.3,G
13:24:24,2.5,G,66.3,G
13:24:29,2.5,G,66.3,G
13:24:34,2.6,G,66.3,G
13:24:39,2.6,G,66.3,G
13:24:44,2.6,G,66.3,G
13:24:49,2.6,G,66.3,G
13:24:54,2.6,G,66.3,G
13:24:59,2.6,G,66.3,G
13:25:04,2.5,G,66.3,G
13:25:09,2.3,G,66.3,G
13:25:14,2.2,G,66.4,G
13:25:19,2.2,G,66.4,G
13:25:24,2.2,G,66.4,G
13:25:29,2.2,G,66.4,G
13:25:34,2.3,G,66.4,G
13:25:39,2.4,G,66.4,G
13:25:44,2.4,G,66.4,G
13:25:49,2.4,G,66.4,G
13:25:54,2.4,G,66.4,G
13:25:59,2.4,G,66.4,G
13:26:04,2.4,G,66.4,G
13:26:09,2.4,G,66.4,G
13:26:14,2.4,G,66.4,G
13:26:19,2.4,G,66.4,G
13:26:24,2.4,G,66.4,G
13:26:29,2.3,G,66.4,G
13:26:34,2.4,G,66.4,G
13:26:39,2.4,G,66.4,G
13:26:44,2.4,G,66.4,G
13:26:49,2.5,G,66.4,G
13:26:54,2.5,G,66.4,G
13:26:59,2.6,G,66.4,G
13:27:04,2.6,G,66.4,G
13:27:09,2.6,G,66.4,G
13:27:14,2.6,G,66.4,G
13:27:19,2.5,G,66.4,G
13:27:24,2.4,G,66.4,G
13:27:29,2.3,G,66.4,G
13:27:34,2.3,G,66.4,G
13:27:39,2.2,G,66.4,G
13:27:44,2.2,G,66.4,G
13:27:49,2.2,G,66.4,G
13:27:54,2.1,G,66.4,G
13:27:59,2.1,G,66.4,G
13:28:04,2.1,G,66.4,G
13:28:09,2.2,G,66.4,G
13:28:14,2.2,G,66.4,G
13:28:19,2.2,G,66.4,G
13:28:24,2.2,G,66.4,G
13:28:29,2.2,G,66.4,G
13:28:34,2.3,G,66.4,G
13:28:39,2.3,G,66.4,G
13:28:44,2.3,G,66.4,G
13:28:49,2.4,G,66.4,G
13:28:54,2.4,G,66.4,G
13:28:59,2.5,G,66.4,G
13:29:04,2.6,G,66.4,G
13:29:09,2.6,G,66.4,G
13:29:14,2.6,G,66.4,G
13:29:19,2.5,G,66.4,G
13:29:24,2.5,G,66.4,G
13:29:29,2.5,G,66.4,G
13:29:34,2.5,G,66.4,G
13:29:39,2.5,G,66.4,G
13:29:44,2.5,G,66.4,G
13:29:49,2.5,G,66.4,G
13:29:54,2.4,G,66.4,G
13:29:59,2.4,G,66.4,G
13:30:04,2.3,G,66.4,G
13:30:09,2.3,G,66.4,G
13:30:14,2.2,G,66.4,G
13:30:19,2.2,G,66.4,G
13:30:24,2.2,G,66.4,G
13:30:29,2.3,G,66.4,G
13:30:34,2.3,G,66.4,G
13:30:39,2.4,G,66.4,G
13:30:44,2.4,G,66.4,G
13:30:49,2.4,G,66.4,G
13:30:54,2.4,G,66.4,G
13:30:59,2.4,G,66.4,G
13:31:04,2.4,G,66.4,G
13:31:09,2.4,G,66.4,G
13:31:14,2.4,G,66.4,G
13:31:19,2.4,G,66.4,G
13:31:24,2.4,G,66.4,G
13:31:29,2.4,G,66.4,G
13:31:34,2.4,G,66.4,G
13:31:39,2.4,G,66.4,G
13:31:44,2.5,G,66.4,G
13:31:49,2.5,G,66.4,G
13:31:54,2.5,G,66.4,G
13:31:59,2.5,G,66.4,G
13:32:04,2.5,G,66.4,G
13:32:09,2.5,G,66.4,G
13:32:14,2.5,G,66.4,G
13:32:19,2.5,G,66.4,G
13:32:24,2.5,G,66.4,G
13:32:29,2.5,G,66.4,G
13:32:34,2.5,G,66.4,G
13:32:39,2.6,G,66.4,G
13:32:44,2.7,G,66.4,G
13:32:49,2.6,G,66.4,G
13:32:54,2.6,G,66.4,G
13:32:59,2.6,G,66.4,G
13:33:04,2.6,G,66.4,G
13:33:09,2.6,G,66.4,G
13:33:14,2.6,G,66.4,G
13:33:19,2.6,G,66.4,G
13:33:24,2.6,G,66.3,G
13:33:29,2.6,G,66.3,G
13:33:34,2.6,G,66.3,G
13:33:39,2.6,G,66.3,G
13:33:44,2.7,G,66.3,G
13:33:49,2.7,G,66.3,G
13:33:54,2.7,G,66.3,G
13:33:59,2.7,G,66.3,G
13:34:04,2.7,G,66.3,G
13:34:09,2.8,G,66.3,G
13:34:14,2.8,G,66.4,G
13:34:19,2.8,G,66.4,G
13:34:24,2.8,G,66.4,G
13:34:29,2.7,G,66.4,G
13:34:34,2.6,G,66.4,G
13:34:39,2.6,G,66.4,G
13:34:44,2.6,G,66.4,G
13:34:49,2.6,G,66.4,G
13:34:54,2.6,G,66.4,G
13:34:59,2.6,G,66.4,G
13:35:04,2.6,G,66.4,G
13:35:09,2.6,G,66.4,G
13:35:14,2.5,G,66.4,G
13:35:19,2.5,G,66.4,G
13:35:24,2.4,G,66.4,G
13:35:29,2.4,G,66.4,G
13:35:34,2.3,G,66.4,G
13:35:39,2.3,G,66.4,G
13:35:44,2.3,G,66.4,G
13:35:49,2.3,G,66.4,G
13:35:54,2.3,G,66.4,G
13:35:59,2.3,G,66.4,G
13:36:04,2.3,G,66.4,G
13:36:09,2.4,G,66.4,G
13:36:14,2.4,G,66.4,G
13:36:19,2.5,G,66.4,G
13:36:24,2.6,G,66.4,G
13:36:29,2.6,G,66.4,G
13:36:34,2.6,G,66.4,G
13:36:39,2.6,G,66.4,G
13:36:44,2.6,G,66.4,G
13:36:49,2.6,G,66.4,G
13:36:54,2.6,G,66.4,G
13:36:59,2.6,G,66.4,G
13:37:04,2.7,G,66.4,G
13:37:09,2.7,G,66.4,G
13:37:14,2.7,G,66.4,G
13:37:19,2.7,G,66.4,G
13:37:24,2.6,G,66.4,G
13:37:29,2.6,G,66.4,G
13:37:34,2.5,G,66.4,G
13:37:39,2.5,G,66.4,G
13:37:44,2.6,G,66.4,G
13:37:49,2.6,G,66.4,G
13:37:54,2.7,G,66.4,G
13:37:59,2.8,G,66.4,G
13:38:04,2.8,G,66.4,G
13:38:09,2.8,G,66.4,G
13:38:14,2.7,G,66.4,G
13:38:19,2.7,G,66.4,G
13:38:24,2.6,G,66.4,G
13:38:29,2.6,G,66.4,G
13:38:34,2.6,G,66.4,G
13:38:39,2.5,G,66.4,G
13:38:44,2.5,G,66.4,G
13:38:49,2.5,G,66.4,G
13:38:54,2.5,G,66.4,G
13:38:59,2.4,G,66.4,G
13:39:04,2.4,G,66.4,G
13:39:09,2.4,G,66.4,G
13:39:14,2.4,G,66.4,G
13:39:19,2.5,G,66.4,G
13:39:24,2.5,G,66.4,G
13:39:29,2.6,G,66.4,G
13:39:34,2.6,G,66.4,G
13:39:39,2.7,G,66.4,G
13:39:44,2.7,G,66.4,G
13:39:49,2.7,G,66.4,G
13:39:54,2.8,G,66.4,G
13:39:59,2.8,G,66.4,G
13:40:04,2.7,G,66.4,G
13:40:09,2.7,G,66.4,G
13:40:14,2.6,G,66.4,G
13:40:19,2.6,G,66.4,G
13:40:24,2.6,G,66.4,G
13:40:29,2.6,G,66.4,G
13:40:34,2.6,G,66.4,G
13:40:39,2.6,G,66.4,G
13:40:44,2.6,G,66.4,G
13:40:49,2.6,G,66.4,G
13:40:54,2.6,G,66.4,G
13:40:59,2.7,G,66.4,G
13:41:04,2.7,G,66.4,G
13:41:09,2.7,G,66.4,G
13:41:14,2.6,G,66.4,G
13:41:19,2.7,G,66.4,G
13:41:24,2.7,G,66.4,G
13:41:29,2.7,G,66.4,G
13:41:34,2.7,G,66.4,G
13:41:39,2.7,G,66.4,G
13:41:44,2.8,G,66.4,G
13:41:49,2.7,G,66.4,G
13:41:54,2.7,G,66.4,G
13:41:59,2.7,G,66.4,G
13:42:04,2.7,G,66.4,G
13:42:09,2.7,G,66.4,G
13:42:14,2.6,G,66.4,G
13:42:19,2.6,G,66.4,G
13:42:24,2.6,G,66.4,G
13:42:29,2.6,G,66.4,G
13:42:34,2.7,G,66.4,G
13:42:39,2.8,G,66.4,G
13:42:44,2.8,G,66.4,G
13:42:49,2.7,G,66.4,G
13:42:54,2.7,G,66.4,G
13:42:59,2.5,G,66.4,G
13:43:04,2.4,G,66.4,G
13:43:09,2.3,G,66.4,G
13:43:14,2.3,G,66.4,G
13:43:19,2.3,G,66.4,G
13:43:24,2.3,G,66.4,G
13:43:29,2.4,G,66.4,G
13:43:34,2.4,G,66.4,G
13:43:39,2.5,G,66.4,G
13:43:44,2.5,G,66.4,G
13:43:49,2.6,G,66.4,G
13:43:54,2.7,G,66.4,G
13:43:59,2.6,G,66.4,G
13:44:04,2.6,G,66.4,G
13:44:09,2.5,G,66.4,G
13:44:14,2.4,G,66.4,G
13:44:19,2.4,G,66.4,G
13:44:24,2.4,G,66.4,G
13:44:29,2.4,G,66.4,G
13:44:34,2.4,G,66.4,G
13:44:39,2.4,G,66.4,G
13:44:44,2.3,G,66.4,G
13:44:49,2.3,G,66.4,G
13:44:54,2.4,G,66.4,G
13:44:59,2.4,G,66.4,G
13:45:04,2.4,G,66.4,G
13:45:09,2.5,G,66.4,G
13:45:14,2.6,G,66.4,G
13:45:19,2.6,G,66.4,G
13:45:24,2.7,G,66.4,G
13:45:29,2.7,G,66.4,G
13:45:34,2.7,G,66.4,G
13:45:39,2.7,G,66.4,G
13:45:44,2.7,G,66.4,G
13:45:49,2.7,G,66.4,G
13:45:54,2.6,G,66.4,G
13:45:59,2.6,G,66.4,G
13:46:04,2.5,G,66.4,G
13:46:09,2.5,G,66.4,G
13:46:14,2.5,G,66.4,G
13:46:19,2.5,G,66.4,G
13:46:24,2.5,G,66.4,G
13:46:29,2.4,G,66.4,G
13:46:34,2.4,G,66.4,G
13:46:39,2.4,G,66.4,G
13:46:44,2.4,G,66.4,G
13:46:49,2.5,G,66.4,G
13:46:54,2.6,G,66.4,G
13:46:59,2.6,G,66.4,G
13:47:04,2.6,G,66.4,G
13:47:09,2.6,G,66.4,G
13:47:14,2.6,G,66.4,G
13:47:19,2.6,G,66.4,G
13:47:24,2.6,G,66.4,G
13:47:29,2.6,G,66.4,G
13:47:34,2.6,G,66.4,G
13:47:39,2.7,G,66.4,G
13:47:44,2.7,G,66.4,G
13:47:49,2.7,G,66.4,G
13:47:54,2.7,G,66.4,G
13:47:59,2.6,G,66.4,G
13:48:04,2.5,G,66.4,G
13:48:09,2.5,G,66.4,G
13:48:14,2.5,G,66.4,G
13:48:19,2.5,G,66.4,G
13:48:24,2.5,G,66.4,G
13:48:29,2.5,G,66.4,G
13:48:34,2.6,G,66.4,G
13:48:39,2.6,G,66.4,G
13:48:44,2.6,G,66.4,G
13:48:49,2.6,G,66.4,G
13:48:54,2.5,G,66.4,G
13:48:59,2.5,G,66.4,G
13:49:04,2.5,G,66.4,G
13:49:09,2.5,G,66.4,G
13:49:14,2.5,G,66.4,G
13:49:19,2.5,G,66.4,G
13:49:24,2.6,G,66.4,G
13:49:29,2.6,G,66.4,G
13:49:34,2.6,G,66.4,G
13:49:39,2.6,G,66.4,G
13:49:44,2.6,G,66.4,G
13:49:49,2.6,G,66.4,G
13:49:54,2.6,G,66.4,G
13:49:59,2.6,G,66.4,G
13:50:04,2.5,G,66.4,G
13:50:09,2.5,G,66.4,G
13:50:14,2.5,G,66.4,G
13:50:19,2.5,G,66.4,G
13:50:24,2.5,G,66.4,G
13:50:29,2.5,G,66.4,G
13:50:34,2.5,G,66.4,G
13:50:39,2.5,G,66.4,G
13:50:44,2.5,G,66.4,G
13:50:49,2.5,G,66.4,G
13:50:54,2.6,G,66.4,G
13:50:59,2.7,G,66.4,G
13:51:04,2.8,G,66.4,G
13:51:09,2.8,G,66.4,G
13:51:14,2.8,G,66.4,G
13:51:19,2.8,G,66.4,G
13:51:24,2.8,G,66.4,G
13:51:29,2.8,G,66.4,G
13:51:34,2.8,G,66.4,G
13:51:39,2.9,G,66.4,G
13:51:44,2.9,G,66.4,G
13:51:49,2.9,G,66.4,G
13:51:54,2.9,G,66.4,G
13:51:59,2.9,G,66.4,G
13:52:04,2.8,G,66.4,G
13:52:09,2.7,G,66.4,G
13:52:14,2.7,G,66.3,G
13:52:19,2.7,G,66.3,G
13:52:24,2.8,G,66.3,G
13:52:29,2.7,G,66.3,G
13:52:34,2.7,G,66.3,G
13:52:39,2.7,G,66.3,G
13:52:44,2.6,G,66.3,G
13:52:49,2.6,G,66.3,G
13:52:54,2.6,G,66.3,G
13:52:59,2.6,G,66.3,G
13:53:04,2.6,G,66.3,G
13:53:09,2.7,G,66.3,G
13:53:14,2.7,G,66.3,G
13:53:19,2.7,G,66.3,G
13:53:24,2.7,G,66.3,G
13:53:29,2.7,G,66.3,G
13:53:34,2.6,G,66.3,G
13:53:39,2.6,G,66.3,G
13:53:44,2.5,G,66.3,G
13:53:49,2.5,G,66.3,G
13:53:54,2.5,G,66.3,G
13:53:59,2.5,G,66.3,G
13:54:04,2.5,G,66.3,G
13:54:09,2.5,G,66.3,G
13:54:14,2.5,G,66.3,G
13:54:19,2.5,G,66.3,G
13:54:24,2.5,G,66.3,G
13:54:29,2.5,G,66.3,G
13:54:34,2.5,G,66.3,G
13:54:39,2.5,G,66.3,G
13:54:44,2.4,G,66.3,G
13:54:49,2.4,G,66.3,G
13:54:54,2.4,G,66.3,G
13:54:59,2.5,G,66.3,G
13:55:04,2.5,G,66.3,G
13:55:09,2.5,G,66.3,G
13:55:14,2.5,G,66.3,G
13:55:19,2.4,G,66.3,G
13:55:24,2.4,G,66.3,G
13:55:29,2.4,G,66.3,G
13:55:34,2.5,G,66.3,G
13:55:39,2.5,G,66.3,G
13:55:44,2.5,G,66.3,G
13:55:49,2.4,G,66.3,G
13:55:54,2.4,G,66.3,G
13:55:59,2.3,G,66.3,G
13:56:04,2.3,G,66.3,G
13:56:09,2.4,G,66.3,G
13:56:14,2.4,G,66.3,G
13:56:19,2.4,G,66.3,G
13:56:24,2.4,G,66.3,G
13:56:29,2.4,G,66.3,G
13:56:34,2.5,G,66.3,G
13:56:39,2.5,G,66.3,G
13:56:44,2.5,G,66.3,G
13:56:49,2.5,G,66.3,G
13:56:54,2.5,G,66.3,G
13:56:59,2.5,G,66.3,G
13:57:04,2.4,G,66.3,G
13:57:09,2.4,G,66.3,G
13:57:14,2.5,G,66.3,G
13:57:19,2.5,G,66.3,G
13:57:24,2.5,G,66.3,G
13:57:29,2.5,G,66.3,G
13:57:34,2.5,G,66.3,G
13:57:39,2.5,G,66.3,G
13:57:44,2.5,G,66.3,G
13:57:49,2.5,G,66.3,G
13:57:54,2.4,G,66.3,G
13:57:59,2.4,G,66.3,G
13:58:04,2.4,G,66.3,G
13:58:09,2.5,G,66.3,G
13:58:14,2.6,G,66.3,G
13:58:19,2.7,G,66.3,G
13:58:24,2.7,G,66.3,G
13:58:29,2.7,G,66.3,G
13:58:34,2.7,G,66.3,G
13:58:39,2.7,G,66.3,G
13:58:44,2.8,G,66.3,G
13:58:49,2.8,G,66.3,G
13:58:54,2.8,G,66.3,G
13:58:59,2.7,G,66.3,G
13:59:04,2.6,G,66.3,G
13:59:09,2.6,G,66.3,G
13:59:14,2.5,G,66.3,G
13:59:19,2.5,G,66.3,G
13:59:24,2.6,G,66.3,G
13:59:29,2.6,G,66.3,G
13:59:34,2.6,G,66.3,G
13:59:39,2.6,G,66.3,G
13:59:44,2.6,G,66.3,G
13:59:49,2.6,G,66.3,G
13:59:54,2.6,G,66.3,G
13:59:59,2.5,G,66.3,G
14:00:04,2.5,G,66.3,G
14:00:09,2.5,G,66.3,G
14:00:14,2.5,G,66.3,G
14:00:19,2.6,G,66.3,G
14:00:24,2.6,G,66.3,G
14:00:29,2.6,G,66.4,G
14:00:34,2.6,G,66.4,G
14:00:39,2.6,G,66.4,G
14:00:44,2.6,G,66.4,G
14:00:49,2.6,G,66.4,G
14:00:54,2.6,G,66.4,G
14:00:59,2.6,G,66.4,G
14:01:04,2.6,G,66.4,G
14:01:09,2.6,G,66.4,G
14:01:14,2.6,G,66.4,G
14:01:19,2.6,G,66.4,G
14:01:24,2.5,G,66.4,G
14:01:29,2.5,G,66.4,G
14:01:34,2.5,G,66.4,G
14:01:39,2.5,G,66.4,G
14:01:44,2.6,G,66.4,G
14:01:49,2.6,G,66.4,G
14:01:54,2.6,G,66.4,G
14:01:59,2.6,G,66.4,G
14:02:04,2.6,G,66.4,G
14:02:09,2.5,G,66.4,G
14:02:14,2.5,G,66.4,G
14:02:19,2.5,G,66.4,G
14:02:24,2.4,G,66.4,G
14:02:29,2.4,G,66.4,G
14:02:34,2.4,G,66.4,G
14:02:39,2.4,G,66.4,G
14:02:44,2.5,G,66.4,G
14:02:49,2.5,G,66.4,G
14:02:54,2.6,G,66.4,G
14:02:59,2.7,G,66.4,G
14:03:04,2.7,G,66.4,G
14:03:09,2.6,G,66.4,G
14:03:14,2.6,G,66.4,G
14:03:19,2.6,G,66.4,G
14:03:24,2.6,G,66.4,G
14:03:29,2.6,G,66.4,G
14:03:34,2.6,G,66.4,G
14:03:39,2.6,G,66.4,G
14:03:44,2.6,G,66.4,G
14:03:49,2.5,G,66.4,G
14:03:54,2.5,G,66.4,G
14:03:59,2.5,G,66.4,G
14:04:04,2.6,G,66.4,G
14:04:09,2.7,G,66.4,G
14:04:14,2.7,G,66.4,G
14:04:19,2.7,G,66.4,G
14:04:24,2.7,G,66.4,G
14:04:29,2.6,G,66.4,G
14:04:34,2.6,G,66.4,G
14:04:39,2.6,G,66.4,G
14:04:44,2.6,G,66.4,G
14:04:49,2.6,G,66.4,G
14:04:54,2.6,G,66.4,G
14:04:59,2.6,G,66.4,G
14:05:04,2.6,G,66.4,G
14:05:09,2.6,G,66.4,G
14:05:14,2.6,G,66.4,G
14:05:19,2.5,G,66.4,G
14:05:24,2.4,G,66.4,G
14:05:29,2.4,G,66.4,G
14:05:34,2.3,G,66.4,G
14:05:39,2.3,G,66.4,G
14:05:44,2.2,G,66.4,G
14:05:49,2.3,G,66.4,G
14:05:54,2.4,G,66.4,G
14:05:59,2.5,G,66.4,G
14:06:04,2.6,G,66.4,G
14:06:09,2.7,G,66.4,G
14:06:14,2.7,G,66.4,G
14:06:19,2.8,G,66.4,G
14:06:24,2.7,G,66.4,G
14:06:29,2.6,G,66.3,G
14:06:34,2.5,G,66.3,G
14:06:39,2.5,G,66.3,G
14:06:44,2.4,G,66.3,G
14:06:49,2.4,G,66.3,G
14:06:54,2.5,G,66.3,G
14:06:59,2.5,G,66.3,G
14:07:04,2.5,G,66.3,G
14:07:09,2.5,G,66.3,G
14:07:14,2.4,G,66.3,G
14:07:19,2.5,G,66.3,G
14:07:24,2.5,G,66.3,G
14:07:29,2.5,G,66.3,G
14:07:34,2.5,G,66.3,G
14:07:39,2.6,G,66.3,G
14:07:44,2.6,G,66.3,G
14:07:49,2.6,G,66.3,G
14:07:54,2.5,G,66.3,G
14:07:59,2.5,G,66.3,G
14:08:04,2.5,G,66.3,G
14:08:09,2.5,G,66.3,G
14:08:14,2.5,G,66.3,G
14:08:19,2.5,G,66.3,G
14:08:24,2.5,G,66.3,G
14:08:29,2.6,G,66.3,G
14:08:34,2.5,G,66.3,G
14:08:39,2.5,G,66.3,G
14:08:44,2.5,G,66.3,G
14:08:49,2.6,G,66.3,G
14:08:54,2.7,G,66.3,G
14:08:59,2.8,G,66.3,G
14:09:04,2.8,G,66.3,G
14:09:09,2.8,G,66.3,G
14:09:14,2.8,G,66.3,G
14:09:19,2.8,G,66.3,G
14:09:24,2.8,G,66.3,G
14:09:29,2.8,G,66.3,G
14:09:34,2.9,G,66.3,G
14:09:39,2.9,G,66.3,G
14:09:44,2.9,G,66.3,G
14:09:49,2.9,G,66.3,G
14:09:54,2.9,G,66.3,G
14:09:59,2.9,G,66.3,G
14:10:04,2.9,G,66.3,G
14:10:09,2.8,G,66.3,G
14:10:14,2.8,G,66.3,G
14:10:19,2.8,G,66.3,G
14:10:24,2.8,G,66.3,G
14:10:29,2.8,G,66.3,G
14:10:34,2.9,G,66.3,G
14:10:39,2.9,G,66.3,G
14:10:44,2.9,G,66.3,G
14:10:49,2.9,G,66.3,G
14:10:54,2.9,G,66.3,G
14:10:59,2.9,G,66.3,G
14:11:04,2.9,G,66.3,G
14:11:09,2.9,G,66.3,G
14:11:14,2.9,G,66.3,G
14:11:19,2.9,G,66.3,G
14:11:24,2.9,G,66.3,G
14:11:29,2.9,G,66.3,G
14:11:34,2.8,G,66.3,G
14:11:39,2.8,G,66.3,G
14:11:44,2.8,G,66.3,G
14:11:49,2.8,G,66.3,G
14:11:54,2.8,G,66.3,G
14:11:59,2.8,G,66.3,G
14:12:04,2.8,G,66.3,G
14:12:09,2.8,G,66.3,G
14:12:14,2.8,G,66.3,G
14:12:19,2.8,G,66.3,G
14:12:24,2.9,G,66.3,G
14:12:29,2.9,G,66.3,G
14:12:34,3.0,G,66.3,G
14:12:39,3.0,G,66.3,G
14:12:44,3.0,G,66.3,G
14:12:49,2.9,G,66.3,G
14:12:54,2.8,G,66.3,G
14:12:59,2.8,G,66.3,G
14:13:04,2.7,G,66.3,G
14:13:09,2.7,G,66.3,G
14:13:14,2.7,G,66.3,G
14:13:19,2.7,G,66.3,G
14:13:24,2.7,G,66.3,G
14:13:29,2.6,G,66.3,G
14:13:34,2.5,G,66.3,G
14:13:39,2.4,G,66.3,G
14:13:44,2.3,G,66.3,G
14:13:49,2.3,G,66.3,G
14:13:54,2.4,G,66.3,G
14:13:59,2.5,G,66.3,G
14:14:04,2.5,G,66.3,G
14:14:09,2.6,G,66.3,G
14:14:14,2.6,G,66.3,G
14:14:19,2.6,G,66.3,G
14:14:24,2.6,G,66.3,G
14:14:29,2.7,G,66.3,G
14:14:34,2.7,G,66.3,G
14:14:39,2.7,G,66.3,G
14:14:44,2.7,G,66.3,G
14:14:49,2.7,G,66.3,G
14:14:54,2.7,G,66.3,G
14:14:59,2.8,G,66.3,G
14:15:04,2.9,G,66.3,G
14:15:09,3.0,G,66.3,G
14:15:14,3.0,G,66.3,G
14:15:19,3.0,G,66.3,G
14:15:24,3.0,G,66.3,G
14:15:29,2.9,G,66.3,G
14:15:34,2.8,G,66.3,G
14:15:39,2.8,G,66.3,G
14:15:44,2.8,G,66.3,G
14:15:49,2.8,G,66.3,G
14:15:54,2.8,G,66.3,G
14:15:59,2.8,G,66.3,G
14:16:04,2.9,G,66.3,G
14:16:09,2.9,G,66.3,G
14:16:14,2.8,G,66.3,G
14:16:19,2.8,G,66.3,G
14:16:24,2.8,G,66.3,G
14:16:29,2.8,G,66.3,G
14:16:34,2.8,G,66.3,G
14:16:39,2.8,G,66.3,G
14:16:44,2.8,G,66.3,G
14:16:49,2.9,G,66.3,G
14:16:54,2.9,G,66.3,G
14:16:59,3.0,G,66.3,G
14:17:04,3.0,G,66.3,G
14:17:09,3.0,G,66.3,G
14:17:14,3.0,G,66.3,G
14:17:19,3.0,G,66.3,G
14:17:24,2.9,G,66.3,G
14:17:29,2.9,G,66.3,G
14:17:34,2.9,G,66.3,G
14:17:39,2.9,G,66.3,G
14:17:44,2.9,G,66.3,G
14:17:49,2.9,G,66.3,G
14:17:54,2.9,G,66.3,G
14:17:59,2.8,G,66.3,G
14:18:04,2.8,G,66.3,G
14:18:09,2.7,G,66.3,G
14:18:14,2.8,G,66.3,G
14:18:19,2.8,G,66.3,G
14:18:24,2.8,G,66.3,G
14:18:29,2.7,G,66.3,G
14:18:34,2.7,G,66.3,G
14:18:39,2.6,G,66.3,G
14:18:44,2.6,G,66.3,G
14:18:49,2.5,G,66.3,G
14:18:54,2.5,G,66.3,G
14:18:59,2.4,G,66.3,G
14:19:04,2.4,G,66.3,G
14:19:09,2.4,G,66.3,G
14:19:14,2.4,G,66.3,G
14:19:19,2.4,G,66.3,G
14:19:24,2.4,G,66.3,G
14:19:29,2.4,G,66.3,G
14:19:34,2.4,G,66.3,G
14:19:39,2.5,G,66.3,G
14:19:44,2.5,G,66.3,G
14:19:49,2.6,G,66.3,G
14:19:54,2.6,G,66.3,G
14:19:59,2.7,G,66.3,G
14:20:04,2.7,G,66.3,G
14:20:09,2.6,G,66.3,G
14:20:14,2.6,G,66.3,G
14:20:19,2.6,G,66.3,G
14:20:24,2.5,G,66.3,G
14:20:29,2.5,G,66.3,G
14:20:34,2.5,G,66.3,G
14:20:39,2.6,G,66.3,G
14:20:44,2.6,G,66.3,G
14:20:49,2.6,G,66.3,G
14:20:54,2.6,G,66.3,G
14:20:59,2.6,G,66.3,G
14:21:04,2.6,G,66.3,G
14:21:09,2.6,G,66.3,G
14:21:14,2.6,G,66.3,G
14:21:19,2.6,G,66.3,G
14:21:24,2.6,G,66.3,G
14:21:29,2.6,G,66.3,G
14:21:34,2.6,G,66.3,G
14:21:39,2.5,G,66.3,G
14:21:44,2.5,G,66.3,G
14:21:49,2.6,G,66.3,G
14:21:54,2.6,G,66.3,G
14:21:59,2.6,G,66.3,G
14:22:04,2.7,G,66.3,G
14:22:09,2.7,G,66.3,G
14:22:14,2.6,G,66.3,G
14:22:19,2.6,G,66.3,G
14:22:24,2.5,G,66.3,G
14:22:29,2.5,G,66.3,G
14:22:34,2.6,G,66.3,G
14:22:39,2.6,G,66.3,G
14:22:44,2.7,G,66.3,G
14:22:49,2.7,G,66.3,G
14:22:54,2.7,G,66.3,G
14:22:59,2.6,G,66.3,G
14:23:04,2.6,G,66.3,G
