Time [ms],Volumeflow_Air [m^3/h],Volumeflow_Water [m^3/h],T_Water_In [°C],T_1_Back [°C],T_1_bottom [°C],T_1_Front [°C],T_2_Top [°C],T_2_Back [°C],T_2_Bottom [°C],T_2_Front [°C],T_1_Top_Combi [°C],T_2_Top_Combi [°C],rel_Humid_1 [%],rel_Humid_2 [%],dp_HEPA [Pa],dp_Rainwasher [Pa],dp_RainwasherToOut [Pa]
112999,300.10670,2.99622,16.20000,12.10001,12.30000,12.00000,11.60001,11.60001,10.90001,11.90001,12.05115,11.84607,50.72787,71.26987,176.48940,2.28332,-1.25270
113999,299.84140,2.99881,16.20000,12.10001,12.30000,12.00000,11.60001,11.70000,10.90001,11.90001,12.08411,11.85339,50.76449,71.26987,175.48360,2.27950,-1.12611
115005,299.44020,2.99899,16.20000,12.10001,12.30000,12.00000,11.60001,11.70000,10.90001,11.90001,12.08411,11.84973,50.76449,71.27293,174.87610,2.33195,-1.11610
116000,299.72260,3.00060,16.20000,12.10001,12.30000,12.00000,11.50000,11.70000,10.90001,11.90001,12.08411,11.85339,50.76754,71.26987,175.76610,2.25884,-1.59602
117003,299.88040,3.00293,16.20000,12.10001,12.30000,12.00000,11.60001,11.60001,10.90001,12.00000,12.07679,11.84973,50.77364,71.26377,176.19670,2.30239,-1.41722
118001,299.65390,3.00542,16.20000,12.10001,12.30000,12.00000,11.60001,11.70000,10.90001,11.90001,12.04749,11.84973,50.76449,71.26682,175.88520,2.26901,-1.44923
118999,299.70210,3.00296,16.20000,12.10001,12.30000,12.00000,11.60001,11.60001,10.90001,11.90001,12.04383,11.84607,50.76754,71.26987,175.72500,2.32496,-1.62141
119999,299.76720,2.99798,16.20000,12.10001,12.30000,12.00000,11.60001,11.60001,10.90001,11.90001,12.04749,11.84973,50.77364,71.34007,176.38700,2.23913,-1.49304
120998,299.55540,2.99475,16.20000,12.10001,12.30000,12.00000,11.60001,11.70000,10.90001,11.90001,12.04749,11.84973,50.76754,71.34618,176.07880,2.28459,-2.07526
122002,299.59260,2.99652,16.20000,12.10001,12.30000,12.00000,11.60001,11.60001,10.90001,11.90001,12.04383,11.84973,50.76754,71.34007,175.93640,2.28141,-1.15096
122998,299.56470,2.99731,16.20000,12.10001,12.30000,12.00000,11.50000,11.70000,10.90001,11.80000,12.04749,11.84973,50.77364,71.34618,175.70500,2.22451,-0.62239
124003,299.34730,2.99585,16.20000,12.10001,12.30000,12.00000,11.50000,11.60001,10.90001,12.00000,12.04749,11.84240,50.76449,71.44383,175.13860,2.30398,-0.97269
124997,299.39560,2.99855,16.20000,12.10001,12.30000,12.00000,11.60001,11.70000,10.90001,11.90001,12.04749,11.84973,50.76754,71.44383,175.96420,2.28745,-1.15401
125998,299.53500,3.00297,16.20000,12.10001,12.30000,12.00000,11.50000,11.70000,10.90001,11.90001,12.04016,11.84973,50.77364,71.44688,176.63400,2.32846,-0.99771
127000,299.76720,3.00534,16.20000,12.10001,12.30000,12.00000,11.50000,11.60001,10.90001,11.90001,12.05115,11.84973,50.76754,71.44688,175.34110,2.25025,-1.41220
128000,299.95830,3.00586,16.20000,12.10001,12.30000,12.00000,11.60001,11.60001,10.90001,11.90001,12.04749,11.84973,50.76754,71.44383,175.64040,2.26901,-1.05637
128997,300.14750,3.00462,16.20000,12.10001,12.30000,12.00000,11.50000,11.70000,10.90001,11.90001,12.04016,11.84973,50.77364,71.48961,177.13470,2.26774,-0.66066
