Time [ms],Volumeflow_Air [m^3/h],Volumeflow_Water [m^3/h],T_Water_In [°C],T_1_Back [°C],T_1_bottom [°C],T_1_Front [°C],T_2_Top [°C],T_2_Back [°C],T_2_Bottom [°C],T_2_Front [°C],T_1_Top_Combi [°C],T_2_Top_Combi [°C],rel_Humid_1 [%],rel_Humid_2 [%],dp_HEPA [Pa],dp_Rainwasher [Pa],dp_RainwasherToOut [Pa]
121008,300.72740,5.99868,10.20000,12.80000,13.10001,12.70000,10.10001,9.70000,10.40001,9.80000,12.58217,10.24934,52.58950,94.21369,179.37880,4.24573,-2.46251
122006,300.91050,5.99946,10.10001,12.80000,13.10001,12.70000,10.10001,9.70000,10.40001,9.80000,12.59682,10.20173,52.59255,94.17402,179.35430,4.26798,-2.49202
123007,300.83650,6.00159,10.10001,12.80000,13.10001,12.70000,10.10001,9.60001,10.30000,9.80000,12.59315,10.20173,52.58950,94.18012,179.18300,4.22856,-2.80833
124009,300.55700,6.00470,10.10001,12.80000,13.10001,12.70000,10.10001,9.60001,10.30000,9.80000,12.59315,10.20173,52.59866,94.17402,179.32100,4.25272,-2.78153
125008,300.46630,6.00531,10.10001,12.80000,13.10001,12.70000,10.10001,9.60001,10.40001,9.80000,12.59315,10.20173,52.59866,94.18012,179.29650,4.25049,-2.47682
126003,300.68480,6.00652,10.10001,12.80000,13.10001,12.70000,10.10001,9.70000,10.40001,9.70000,12.59315,10.19807,52.58950,94.18317,179.29650,4.18596,-2.51025
127004,300.14200,6.00865,10.10001,12.80000,13.10001,12.70000,10.10001,9.70000,10.30000,9.70000,12.58583,10.23835,52.58645,94.20454,179.24750,4.20980,-0.72891
128005,299.08880,6.00800,10.10001,12.80000,13.10001,12.70000,10.10001,9.60001,10.40001,9.80000,12.60049,10.24934,52.58645,94.21064,178.85030,4.27465,0.57124
129008,299.48860,6.00412,10.20000,12.80000,13.10001,12.70000,10.10001,9.70000,10.30000,9.70000,12.59315,10.24567,52.60171,94.21674,178.75470,4.20408,1.88034
130009,299.15020,6.00236,10.10001,12.80000,13.10001,12.70000,10.10001,9.60001,10.40001,9.80000,12.59315,10.24934,52.58645,94.20454,178.48090,4.20599,1.20352
131006,298.48340,6.00366,10.10001,12.80000,13.10001,12.70000,10.10001,9.60001,10.40001,9.80000,12.59315,10.24934,52.58340,94.20454,178.34740,4.23873,0.31232
132010,298.76860,6.00210,10.10001,12.80000,13.10001,12.70000,10.10001,9.60001,10.40001,9.70000,12.58583,10.19807,52.58645,94.13740,178.65670,4.29086,1.89697
133010,298.99570,6.00049,10.20000,12.80000,13.10001,12.70000,10.10001,9.70000,10.40001,9.80000,12.59315,10.19807,52.58340,94.14045,178.51990,4.25590,1.95114
134010,299.06830,5.99991,10.10001,12.80000,13.10001,12.70000,10.10001,9.60001,10.40001,9.80000,12.58217,10.19440,52.58950,94.13129,178.80250,4.23523,1.87997
135004,298.77410,5.99739,10.10001,12.80000,13.10001,12.70000,10.10001,9.60001,10.30000,9.80000,12.57851,10.20173,52.58645,94.13435,178.70350,4.24318,1.75320
136005,298.70710,5.99717,10.10001,12.80000,13.10001,12.70000,10.10001,9.60001,10.50000,9.70000,12.58583,10.24934,52.58340,94.17402,178.06700,4.24223,1.80685
137007,298.88030,6.00263,10.10001,12.80000,13.10001,12.70000,10.10001,9.60001,10.40001,9.80000,12.59315,10.23835,52.58645,94.18012,178.65670,4.27465,2.04199
138007,299.08320,6.00364,10.10001,12.80000,13.10001,12.70000,10.10001,9.60001,10.40001,9.80000,12.59315,10.24567,52.58645,94.17402,179.00610,4.24763,1.41811
139006,299.02180,6.00573,10.10001,12.80000,13.10001,12.70000,10.10001,9.60001,10.30000,9.80000,12.59682,10.25666,52.59866,94.18317,178.85260,4.19931,0.51938
140009,298.90450,6.00818,10.10001,12.80000,13.10001,12.70000,10.10001,9.70000,10.30000,9.70000,12.59315,10.23835,52.59255,94.17097,178.53660,4.17070,0.00314
141010,299.28590,6.00139,10.10001,12.80000,13.10001,12.70000,10.10001,9.60001,10.40001,9.80000,12.60049,10.24934,52.58950,94.18012,178.69120,4.25717,-1.15146
142006,300.42180,5.99737,10.10001,12.80000,13.10001,12.70000,10.10001,9.70000,10.40001,9.80000,12.59315,10.24567,52.54982,94.17402,179.46120,4.27751,-1.20366
143011,301.01780,5.99759,10.10001,12.80000,13.10001,12.70000,10.10001,9.60001,10.40001,9.80000,12.58583,10.24934,52.55287,94.18317,179.64470,4.20249,-2.00171
144005,300.92530,5.99878,10.10001,12.80000,13.10001,12.70000,10.10001,9.60001,10.30000,9.80000,12.58583,10.24567,52.55592,94.18012,179.57130,4.23524,-2.45464
145011,301.09730,6.00036,10.10001,12.80000,13.10001,12.70000,10.10001,9.70000,10.40001,9.80000,12.58217,10.25300,52.55592,94.17402,179.48230,4.24668,-2.12097
